accuracy,precision,recall,f1,roc_auc,pr_auc,ece,tn,fp,fn,tp,seed,model,split_type,partial_chars,C,weight_text,noise_group,noise_rate
0.9590909090909091,0.967741935483871,0.8571428571428571,0.9090909090909091,0.9932622601279317,0.9779419763029348,0.02671095705886328,332,3,15,90,29,retuned_hrkg_all_lr,transcript,0,1.0,,none,0.0
0.9840909090909091,1.0,0.9333333333333333,0.9655172413793104,0.9995167022032693,0.9984755223270128,0.023902080598947235,335,0,7,98,29,retuned_text_hrkg_late_fusion,transcript,0,1.0,0.5,none,0.0
0.9977272727272727,1.0,0.9904761904761905,0.9952153110047847,1.0,1.0,0.0022431736491625083,335,0,1,104,29,noncontrastive_lexical_structural_early_fusion,transcript,0,1.0,,none,0.0
0.9977272727272727,1.0,0.9904761904761905,0.9952153110047847,1.0,1.0,0.0024084774173272175,335,0,1,104,29,noncontrastive_lexical_entity_early_fusion,transcript,0,1.0,,none,0.0
0.9977272727272727,1.0,0.9904761904761905,0.9952153110047847,1.0,1.0,0.002241040903074453,335,0,1,104,29,noncontrastive_lexical_hrkg_early_fusion,transcript,0,1.0,,none,0.0
0.9886363636363636,0.9807692307692307,0.9714285714285714,0.9760765550239234,0.9985216773276475,0.9945183766827643,0.011687796547896458,333,2,3,102,31,retuned_text_only_lexical_lr,transcript,0,1.0,,none,0.0
0.9431818181818182,0.8703703703703703,0.8952380952380953,0.8826291079812206,0.9805543710021323,0.9410233133059649,0.06821534919598606,321,14,11,94,31,retuned_structural_view_lr,transcript,0,1.0,,none,0.0
0.9204545454545454,0.8125,0.8666666666666667,0.8387096774193549,0.9833120113717129,0.9480249776051355,0.06818816640479668,314,21,14,91,31,retuned_entity_view_lr,transcript,0,1.0,,none,0.0
0.9522727272727273,0.8888888888888888,0.9142857142857143,0.9014084507042254,0.9887135749822317,0.9600767871419456,0.046518584522054075,323,12,9,96,31,retuned_hrkg_all_lr,transcript,0,1.0,,none,0.0
0.990909090909091,0.9809523809523809,0.9809523809523809,0.9809523809523809,0.999317697228145,0.9980037378734363,0.02801858493487573,333,2,2,103,31,retuned_text_hrkg_late_fusion,transcript,0,1.0,0.5,none,0.0
0.9977272727272727,0.9905660377358491,1.0,0.995260663507109,1.0,1.0,0.0022702560045227763,334,1,0,105,31,noncontrastive_lexical_structural_early_fusion,transcript,0,1.0,,none,0.0
0.9977272727272727,0.9905660377358491,1.0,0.995260663507109,1.0,1.0,0.0022598766308008986,334,1,0,105,31,noncontrastive_lexical_entity_early_fusion,transcript,0,1.0,,none,0.0
0.9977272727272727,0.9905660377358491,1.0,0.995260663507109,1.0,1.0,0.0019997364606216344,334,1,0,105,31,noncontrastive_lexical_hrkg_early_fusion,transcript,0,1.0,,none,0.0
